Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence
200000134,Order,upgrade,Normal,Equipment upgrade,In Progress,2871 Main St,Phoenix,PHOENIX,AZ,54513,33.53237,-111.920323,2025-11-22 08:00:00,2025-11-22 09:30:00,90,T900073,,,pending,,
200000135,Order,install,Normal,Fiber ONT installation,Pending,6174 Main St,Los Angeles,LOS ANGELES,CA,63458,33.93944,-118.024782,2026-01-04 12:45:00,2026-01-04 14:45:00,120,T900017,,,pending,,
200000136,Order,install,Normal,Fiber ONT installation,In Progress,184 Oak St,Phoenix,PHOENIX,AZ,84057,33.474861,-112.385697,2026-01-19 10:45:00,2026-01-19 11:15:00,30,T900074,,,pending,,
200000137,Trouble,,Critical,Line repair,Pending,3316 Oak St,Chicago,CHICAGO,IL,91059,41.911348,-87.671839,2026-01-14 11:00:00,2026-01-14 12:00:00,60,T900042,,,pending,,
200000138,Order,upgrade,Normal,Equipment upgrade,In Progress,1568 Washington St,Chicago,CHICAGO,IL,48988,41.734745,-87.640167,2026-01-29 13:00:00,2026-01-29 13:30:00,30,T900035,,,pending,,
200000139,Order,install,Normal,Copper ONT installation,Pending,3770 Oak St,New York,NEW YORK,NY,47532,40.905311,-74.137235,2025-12-21 08:00:00,2025-12-21 09:30:00,90,T900006,,,pending,,
200000140,Order,install,Normal,Fiber ONT installation,Pending,2799 Main St,Philadelphia,PHILADELPHIA,PA,77114,40.274026,-74.899878,2025-12-14 12:45:00,2025-12-14 14:15:00,90,T900089,,,pending,,
200000141,Trouble,,Critical,Line repair,In Progress,3588 Elm St,San Diego,SAN DIEGO,CA,67187,32.470554,-117.133097,2026-01-07 15:30:00,2026-01-07 17:30:00,120,T900118,,,pending,,
200000142,Order,upgrade,Normal,Equipment upgrade,Pending,9601 Main St,Los Angeles,LOS ANGELES,CA,62734,34.400862,-118.499523,2025-11-17 08:00:00,2025-11-17 09:30:00,90,T900015,,,pending,,
200000143,Trouble,,Critical,Line repair,In Progress,1743 Oak St,Dallas,DALLAS,TX,30077,32.983624,-97.121749,2025-11-24 09:15:00,2025-11-24 09:45:00,30,T900133,,,pending,,
200000144,Order,install,Normal,Copper ONT installation,In Progress,6603 Main St,Austin,AUSTIN,TX,78400,30.362701,-97.424876,2025-12-28 14:00:00,2025-12-28 14:30:00,30,T900135,,,pending,,
200000145,Order,install,Normal,Fiber ONT installation,In Progress,9898 Oak St,Dallas,DALLAS,TX,41597,32.963924,-97.113416,2026-01-31 09:30:00,2026-01-31 11:30:00,120,T900126,,,pending,,
200000146,Order,install,Normal,Fiber ONT installation,Pending,2119 Oak St,Philadelphia,PHILADELPHIA,PA,86766,39.747375,-75.342799,2026-01-10 12:15:00,2026-01-10 14:15:00,120,T900080,,,pending,,
200000147,Order,upgrade,Normal,Equipment upgrade,In Progress,747 Washington St,Chicago,CHICAGO,IL,98980,42.005562,-87.352783,2025-12-05 09:00:00,2025-12-05 11:00:00,120,T900039,,,pending,,
200000148,Order,install,Normal,Copper ONT installation,Pending,5552 Oak St,San Antonio,SAN ANTONIO,TX,99427,29.291113,-98.512249,2025-12-19 15:45:00,2025-12-19 17:15:00,90,T900100,,,pending,,
200000149,Trouble,,Low,Network support,In Progress,8854 Oak St,San Antonio,SAN ANTONIO,TX,36895,29.071934,-98.75588,2026-01-30 12:15:00,2026-01-30 13:45:00,90,T900096,,,pending,,
200000150,Order,install,Normal,Fiber ONT installation,In Progress,9246 Washington St,Philadelphia,PHILADELPHIA,PA,83572,39.610459,-75.504254,2025-11-19 12:45:00,2025-11-19 14:45:00,120,T900081,,,pending,,
200000151,Order,install,Normal,Copper ONT installation,Pending,2010 Main St,Philadelphia,PHILADELPHIA,PA,32894,40.057866,-75.336718,2025-11-14 10:15:00,2025-11-14 10:45:00,30,T900076,,,pending,,
200000152,Trouble,,Low,Network support,Pending,6880 Main St,Austin,AUSTIN,TX,60373,30.591304,-97.907792,2026-01-17 12:45:00,2026-01-17 14:15:00,90,T900137,,,pending,,
200000153,Trouble,,Low,Network support,In Progress,7046 Main St,Philadelphia,PHILADELPHIA,PA,21756,40.124282,-74.917184,2026-01-01 12:00:00,2026-01-01 13:30:00,90,T900076,,,pending,,
200000154,Order,install,Normal,Copper ONT installation,Pending,3041 Oak St,Austin,AUSTIN,TX,78318,30.167215,-97.619864,2026-01-24 14:45:00,2026-01-24 16:45:00,120,T900135,,,pending,,
200000155,Trouble,,Low,Network support,In Progress,1164 Elm St,Austin,AUSTIN,TX,62701,30.523444,-97.743198,2026-01-26 10:00:00,2026-01-26 12:00:00,120,T900137,,,pending,,
200000156,Order,upgrade,Normal,Equipment upgrade,In Progress,8322 Main St,Los Angeles,LOS ANGELES,CA,82324,33.715489,-118.488903,2025-12-30 14:30:00,2025-12-30 15:00:00,30,T900019,,,pending,,
200000157,Order,install,Normal,Copper ONT installation,Pending,1129 Main St,Dallas,DALLAS,TX,38946,33.121908,-97.083127,2025-12-11 12:15:00,2025-12-11 13:15:00,60,T900128,,,pending,,
200000158,Trouble,,Critical,Network troubleshooting,In Progress,452 Main St,New York,NEW YORK,NY,21408,40.589269,-74.303967,2025-12-08 15:00:00,2025-12-08 16:30:00,90,T900014,,,pending,,
200000159,Trouble,,Low,Network support,Pending,9814 Main St,Los Angeles,LOS ANGELES,CA,98437,34.122176,-118.523714,2026-01-02 09:30:00,2026-01-02 11:00:00,90,T900024,,,pending,,
200000160,Order,install,Normal,Fiber ONT installation,Pending,6641 Elm St,Philadelphia,PHILADELPHIA,PA,58550,40.301183,-75.276193,2025-12-28 09:00:00,2025-12-28 10:30:00,90,T900081,,,pending,,
200000161,Order,install,Normal,Fiber ONT installation,In Progress,1099 Oak St,Los Angeles,LOS ANGELES,CA,78931,34.184614,-118.076615,2025-12-09 08:30:00,2025-12-09 10:00:00,90,T900023,,,pending,,
200000162,Order,install,Normal,Copper ONT installation,In Progress,8928 Main St,San Diego,SAN DIEGO,CA,12871,32.595777,-117.031848,2025-11-18 13:15:00,2025-11-18 13:45:00,30,T900106,,,pending,,
200000163,Trouble,,Critical,Network troubleshooting,In Progress,1289 Oak St,Houston,HOUSTON,TX,54909,29.400681,-95.147235,2026-01-25 14:15:00,2026-01-25 15:15:00,60,T900052,,,pending,,
200000164,Trouble,,Critical,Line repair,In Progress,2857 Elm St,San Diego,SAN DIEGO,CA,70580,32.783767,-116.890334,2025-11-17 10:45:00,2025-11-17 11:15:00,30,T900118,,,pending,,
200000165,Order,install,Normal,Fiber ONT installation,Pending,7359 Elm St,San Diego,SAN DIEGO,CA,40235,32.428936,-116.828602,2026-01-23 09:45:00,2026-01-23 10:45:00,60,T900119,,,pending,,
200000166,Order,install,Normal,Fiber ONT installation,In Progress,7868 Elm St,Philadelphia,PHILADELPHIA,PA,82174,39.641841,-75.227022,2025-11-14 12:15:00,2025-11-14 14:15:00,120,T900086,,,pending,,
200000167,Trouble,,Critical,Network troubleshooting,Pending,8356 Main St,Austin,AUSTIN,TX,47636,30.21232,-97.964858,2025-12-04 13:45:00,2025-12-04 15:15:00,90,T900142,,,pending,,
200000168,Order,install,Normal,Copper ONT installation,In Progress,3773 Main St,Los Angeles,LOS ANGELES,CA,79651,33.795889,-118.41144,2025-12-07 14:45:00,2025-12-07 15:15:00,30,T900021,,,pending,,
200000169,Order,upgrade,Normal,Equipment upgrade,In Progress,3821 Main St,Dallas,DALLAS,TX,74804,32.73471,-96.944329,2025-11-19 16:00:00,2025-11-19 17:00:00,60,T900128,,,pending,,
200000170,Trouble,,Critical,Network troubleshooting,Pending,6569 Elm St,Houston,HOUSTON,TX,88062,29.662277,-95.342939,2025-11-13 15:15:00,2025-11-13 16:45:00,90,T900058,,,pending,,
200000171,Trouble,,Critical,Network troubleshooting,In Progress,7162 Main St,Chicago,CHICAGO,IL,65551,41.665903,-87.875467,2026-01-21 16:30:00,2026-01-21 17:00:00,30,T900034,,,pending,,
200000172,Trouble,,Critical,Network troubleshooting,Pending,1023 Oak St,Austin,AUSTIN,TX,19180,30.418828,-97.963907,2026-01-24 11:30:00,2026-01-24 12:00:00,30,T900138,,,pending,,
200000173,Trouble,,Critical,Line repair,Pending,9512 Main St,Dallas,DALLAS,TX,28473,33.092731,-96.463455,2026-01-18 09:00:00,2026-01-18 09:30:00,30,T900133,,,pending,,
200000174,Order,upgrade,Normal,Equipment upgrade,Pending,3324 Oak St,Los Angeles,LOS ANGELES,CA,30103,33.779039,-118.317494,2025-12-10 14:45:00,2025-12-10 16:45:00,120,T900028,,,pending,,
200000175,Order,upgrade,Normal,Equipment upgrade,In Progress,5889 Main St,Los Angeles,LOS ANGELES,CA,27668,34.056976,-117.929998,2026-01-08 12:45:00,2026-01-08 13:45:00,60,T900028,,,pending,,
200000176,Order,install,Normal,Copper ONT installation,Pending,4161 Elm St,Los Angeles,LOS ANGELES,CA,35117,34.069924,-118.329951,2026-01-05 16:00:00,2026-01-05 16:30:00,30,T900021,,,pending,,
200000177,Order,install,Normal,Copper ONT installation,Pending,6064 Elm St,Austin,AUSTIN,TX,93545,29.987961,-97.788348,2025-12-27 08:30:00,2025-12-27 10:00:00,90,T900147,,,pending,,
200000178,Order,install,Normal,Copper ONT installation,Pending,1856 Washington St,New York,NEW YORK,NY,26821,40.352515,-74.261798,2025-11-22 11:45:00,2025-11-22 13:15:00,90,T900005,,,pending,,
200000179,Order,install,Normal,Fiber ONT installation,Pending,6049 Washington St,San Antonio,SAN ANTONIO,TX,20075,29.199685,-98.604425,2025-12-04 16:00:00,2025-12-04 18:00:00,120,T900094,,,pending,,
200000180,Order,install,Normal,Copper ONT installation,In Progress,893 Oak St,Philadelphia,PHILADELPHIA,PA,20096,39.855349,-75.348053,2025-12-09 11:15:00,2025-12-09 12:45:00,90,T900076,,,pending,,
200000181,Trouble,,Low,Network support,Pending,1992 Main St,Dallas,DALLAS,TX,92562,33.093112,-96.945552,2025-12-06 13:15:00,2025-12-06 14:45:00,90,T900133,,,pending,,
200000182,Order,upgrade,Normal,Equipment upgrade,In Progress,4995 Main St,Los Angeles,LOS ANGELES,CA,92032,33.81437,-118.440223,2025-12-02 08:00:00,2025-12-02 10:00:00,120,T900015,,,pending,,
200000183,Trouble,,Critical,Network troubleshooting,In Progress,7150 Oak St,New York,NEW YORK,NY,80047,40.734136,-73.676215,2025-11-13 12:30:00,2025-11-13 13:00:00,30,T900014,,,pending,,
200000184,Order,install,Normal,Copper ONT installation,In Progress,2155 Main St,Chicago,CHICAGO,IL,36621,41.575723,-87.603953,2025-12-16 16:15:00,2025-12-16 17:15:00,60,T900043,,,pending,,
200000185,Order,install,Normal,Fiber ONT installation,Pending,8660 Elm St,Phoenix,PHOENIX,AZ,45834,33.133109,-112.263143,2026-01-24 15:45:00,2026-01-24 17:15:00,90,T900067,,,pending,,
200000186,Trouble,,Low,Network support,In Progress,2758 Elm St,San Antonio,SAN ANTONIO,TX,61552,29.581448,-98.365696,2025-11-28 14:15:00,2025-11-28 15:45:00,90,T900090,,,pending,,
200000187,Order,install,Normal,Copper ONT installation,In Progress,5247 Oak St,Los Angeles,LOS ANGELES,CA,34906,33.899978,-118.598326,2026-01-30 10:30:00,2026-01-30 12:00:00,90,T900018,,,pending,,
200000188,Order,install,Normal,Fiber ONT installation,In Progress,442 Oak St,Los Angeles,LOS ANGELES,CA,34957,34.169571,-118.595426,2025-12-26 15:30:00,2025-12-26 16:00:00,30,T900018,,,pending,,
200000189,Trouble,,Critical,Line repair,In Progress,771 Washington St,San Antonio,SAN ANTONIO,TX,10321,29.120919,-98.820139,2025-11-20 09:45:00,2025-11-20 10:15:00,30,T900096,,,pending,,
200000190,Trouble,,Critical,Line repair,In Progress,1757 Elm St,Chicago,CHICAGO,IL,79784,42.173726,-87.777595,2025-12-21 15:30:00,2025-12-21 17:00:00,90,T900043,,,pending,,
200000191,Order,install,Normal,Copper ONT installation,In Progress,4390 Elm St,Phoenix,PHOENIX,AZ,34367,33.316256,-111.905342,2026-01-25 12:15:00,2026-01-25 12:45:00,30,T900067,,,pending,,
200000192,Order,install,Normal,Fiber ONT installation,Pending,5333 Main St,Phoenix,PHOENIX,AZ,65863,33.285348,-112.423452,2026-01-28 12:45:00,2026-01-28 14:15:00,90,T900065,,,pending,,
200000193,Trouble,,Critical,Network troubleshooting,Pending,1032 Washington St,Houston,HOUSTON,TX,55233,30.050268,-95.374044,2026-01-16 13:15:00,2026-01-16 14:15:00,60,T900058,,,pending,,
200000194,Trouble,,Low,Network support,Pending,4989 Washington St,Chicago,CHICAGO,IL,98805,42.088772,-87.281361,2025-12-23 11:30:00,2025-12-23 12:00:00,30,T900036,,,pending,,
200000195,Trouble,,Critical,Network troubleshooting,In Progress,9418 Main St,Austin,AUSTIN,TX,42629,30.395379,-97.435891,2025-12-08 16:00:00,2025-12-08 17:00:00,60,T900148,,,pending,,
200000196,Order,upgrade,Normal,Equipment upgrade,Pending,6039 Oak St,Los Angeles,LOS ANGELES,CA,10222,34.141177,-118.29832,2025-12-31 13:00:00,2025-12-31 14:00:00,60,T900029,,,pending,,
200000197,Trouble,,Low,Network support,In Progress,7337 Main St,Chicago,CHICAGO,IL,84120,41.631452,-87.553475,2026-01-23 11:45:00,2026-01-23 12:15:00,30,T900042,,,pending,,
200000198,Order,install,Normal,Copper ONT installation,Pending,6869 Main St,Dallas,DALLAS,TX,97921,32.756876,-97.052654,2026-01-25 09:45:00,2026-01-25 11:15:00,90,T900124,,,pending,,
200000199,Trouble,,Critical,Line repair,Pending,7548 Main St,Austin,AUSTIN,TX,50595,30.321115,-97.392786,2025-12-18 15:45:00,2025-12-18 16:15:00,30,T900145,,,pending,,
200000200,Trouble,,Low,Network support,In Progress,7803 Elm St,Houston,HOUSTON,TX,89021,29.940326,-95.045207,2025-11-29 13:00:00,2025-11-29 14:30:00,90,T900053,,,pending,,
200000201,Trouble,,Critical,Line repair,In Progress,149 Oak St,Chicago,CHICAGO,IL,51938,41.622752,-87.407278,2026-01-02 11:15:00,2026-01-02 12:45:00,90,T900042,,,pending,,
200000202,Order,upgrade,Normal,Equipment upgrade,In Progress,9721 Main St,Houston,HOUSTON,TX,13895,29.66507,-95.13546,2026-01-09 09:45:00,2026-01-09 11:15:00,90,T900045,,,pending,,
200000203,Trouble,,Critical,Line repair,Pending,8660 Oak St,San Antonio,SAN ANTONIO,TX,18598,29.726835,-98.436418,2026-01-07 13:30:00,2026-01-07 15:30:00,120,T900091,,,pending,,
200000204,Order,install,Normal,Copper ONT installation,In Progress,1130 Washington St,Houston,HOUSTON,TX,83780,29.614363,-95.292039,2026-01-07 11:45:00,2026-01-07 12:15:00,30,T900054,,,pending,,
200000205,Trouble,,Critical,Line repair,In Progress,3284 Washington St,Dallas,DALLAS,TX,78393,32.87786,-96.91023,2026-01-31 15:30:00,2026-01-31 17:00:00,90,T900129,,,pending,,
200000206,Trouble,,Low,Network support,Pending,8919 Elm St,New York,NEW YORK,NY,70789,40.93175,-73.808742,2025-11-13 16:00:00,2025-11-13 17:00:00,60,T900004,,,pending,,
200000207,Order,install,Normal,Fiber ONT installation,In Progress,7913 Main St,New York,NEW YORK,NY,68212,41.06704,-74.283999,2026-01-04 08:30:00,2026-01-04 10:00:00,90,T900014,,,pending,,
200000208,Trouble,,Critical,Line repair,Pending,5971 Main St,Phoenix,PHOENIX,AZ,21285,33.702978,-111.760419,2026-01-23 08:00:00,2026-01-23 08:30:00,30,T900061,,,pending,,
200000209,Trouble,,Critical,Network troubleshooting,Pending,7231 Oak St,Phoenix,PHOENIX,AZ,40599,33.569331,-111.809443,2026-01-02 13:30:00,2026-01-02 14:30:00,60,T900072,,,pending,,
200000210,Trouble,,Low,Network support,In Progress,1225 Oak St,San Antonio,SAN ANTONIO,TX,57943,29.38332,-98.251648,2025-12-11 12:00:00,2025-12-11 14:00:00,120,T900095,,,pending,,
200000211,Trouble,,Critical,Network troubleshooting,Pending,6065 Elm St,Austin,AUSTIN,TX,56900,29.968765,-97.71132,2025-12-27 10:15:00,2025-12-27 10:45:00,30,T900147,,,pending,,
200000212,Order,install,Normal,Fiber ONT installation,In Progress,934 Washington St,Phoenix,PHOENIX,AZ,17034,33.518049,-111.942944,2025-11-20 15:15:00,2025-11-20 17:15:00,120,T900066,,,pending,,
200000213,Trouble,,Low,Network support,Pending,3309 Washington St,Houston,HOUSTON,TX,28494,29.79794,-95.092717,2026-01-24 15:45:00,2026-01-24 17:15:00,90,T900053,,,pending,,
200000214,Trouble,,Critical,Line repair,In Progress,9858 Oak St,Dallas,DALLAS,TX,95764,32.459044,-97.12982,2026-01-12 13:15:00,2026-01-12 14:45:00,90,T900132,,,pending,,
200000215,Trouble,,Critical,Network troubleshooting,In Progress,4284 Washington St,New York,NEW YORK,NY,81034,40.720833,-74.307824,2025-12-24 12:30:00,2025-12-24 14:30:00,120,T900014,,,pending,,
200000216,Trouble,,Low,Network support,In Progress,1798 Main St,Los Angeles,LOS ANGELES,CA,14901,34.229133,-118.403502,2026-01-04 08:15:00,2026-01-04 08:45:00,30,T900018,,,pending,,
200000217,Order,install,Normal,Copper ONT installation,In Progress,2296 Main St,Dallas,DALLAS,TX,25118,32.51445,-97.117165,2026-01-17 13:45:00,2026-01-17 15:15:00,90,T900128,,,pending,,
200000218,Trouble,,Critical,Line repair,In Progress,4933 Oak St,Chicago,CHICAGO,IL,32726,41.830842,-87.928291,2026-01-16 13:30:00,2026-01-16 14:30:00,60,T900037,,,pending,,
200000219,Trouble,,Critical,Network troubleshooting,In Progress,3905 Elm St,Philadelphia,PHILADELPHIA,PA,58254,39.904267,-75.224868,2025-12-07 16:15:00,2025-12-07 18:15:00,120,T900082,,,pending,,
200000220,Order,install,Normal,Copper ONT installation,In Progress,142 Elm St,Chicago,CHICAGO,IL,30397,42.040333,-87.307977,2025-12-07 15:30:00,2025-12-07 17:30:00,120,T900042,,,pending,,
200000221,Trouble,,Critical,Line repair,In Progress,969 Oak St,Houston,HOUSTON,TX,89341,29.933132,-95.28964,2026-01-24 09:45:00,2026-01-24 11:45:00,120,T900045,,,pending,,
200000222,Order,upgrade,Normal,Equipment upgrade,Pending,672 Washington St,Houston,HOUSTON,TX,80215,30.110781,-95.36304,2025-12-08 12:15:00,2025-12-08 14:15:00,120,T900049,,,pending,,
200000223,Trouble,,Low,Network support,In Progress,6880 Elm St,Chicago,CHICAGO,IL,17635,41.908958,-87.792801,2026-01-28 11:00:00,2026-01-28 12:00:00,60,T900031,,,pending,,
200000224,Order,install,Normal,Fiber ONT installation,In Progress,8070 Main St,Austin,AUSTIN,TX,92796,30.100427,-97.484679,2025-11-23 14:15:00,2025-11-23 15:15:00,60,T900143,,,pending,,
200000225,Trouble,,Critical,Network troubleshooting,Pending,9846 Washington St,Dallas,DALLAS,TX,48323,32.859449,-96.924255,2025-12-15 09:45:00,2025-12-15 11:45:00,120,T900131,,,pending,,
200000226,Trouble,,Critical,Line repair,In Progress,8292 Washington St,Houston,HOUSTON,TX,19098,29.827194,-95.055203,2025-12-29 12:00:00,2025-12-29 13:00:00,60,T900059,,,pending,,
200000227,Order,upgrade,Normal,Equipment upgrade,In Progress,6346 Oak St,New York,NEW YORK,NY,98954,40.55125,-74.180865,2026-01-22 08:15:00,2026-01-22 10:15:00,120,T900003,,,pending,,
200000228,Order,install,Normal,Fiber ONT installation,Pending,6004 Washington St,Dallas,DALLAS,TX,43703,33.024653,-97.131208,2026-01-12 16:30:00,2026-01-12 18:00:00,90,T900122,,,pending,,
200000229,Trouble,,Critical,Network troubleshooting,Pending,5875 Elm St,Phoenix,PHOENIX,AZ,51115,33.647335,-111.745322,2026-01-28 11:00:00,2026-01-28 12:00:00,60,T900070,,,pending,,
200000230,Order,install,Normal,Fiber ONT installation,Pending,5892 Oak St,Chicago,CHICAGO,IL,28435,41.705171,-87.758482,2026-01-31 09:15:00,2026-01-31 10:15:00,60,T900032,,,pending,,
200000231,Order,install,Normal,Fiber ONT installation,Pending,4191 Washington St,Dallas,DALLAS,TX,68706,33.122212,-96.622699,2026-01-19 09:45:00,2026-01-19 10:15:00,30,T900123,,,pending,,
200000232,Order,install,Normal,Copper ONT installation,In Progress,5130 Washington St,Philadelphia,PHILADELPHIA,PA,51914,39.877793,-74.815714,2025-12-01 09:45:00,2025-12-01 10:15:00,30,T900076,,,pending,,
200000233,Trouble,,Critical,Network troubleshooting,Pending,7480 Oak St,Dallas,DALLAS,TX,69895,32.858177,-96.44805,2025-12-27 09:00:00,2025-12-27 10:30:00,90,T900122,,,pending,,
200000234,Trouble,,Critical,Line repair,Pending,3698 Main St,San Diego,SAN DIEGO,CA,48567,32.878123,-117.040889,2026-01-18 14:30:00,2026-01-18 16:00:00,90,T900115,,,pending,,
200000235,Trouble,,Low,Network support,In Progress,5864 Washington St,Austin,AUSTIN,TX,26298,30.44091,-97.962628,2026-01-27 16:15:00,2026-01-27 16:45:00,30,T900139,,,pending,,
200000236,Trouble,,Low,Network support,In Progress,4984 Main St,San Antonio,SAN ANTONIO,TX,62422,29.553408,-98.489245,2025-12-06 08:00:00,2025-12-06 10:00:00,120,T900102,,,pending,,
200000237,Order,upgrade,Normal,Equipment upgrade,Pending,5655 Elm St,New York,NEW YORK,NY,45313,40.956303,-73.971699,2025-11-26 10:00:00,2025-11-26 12:00:00,120,T900013,,,pending,,
200000238,Order,install,Normal,Fiber ONT installation,In Progress,3610 Main St,New York,NEW YORK,NY,50724,40.894135,-73.65238,2025-12-08 14:30:00,2025-12-08 15:30:00,60,T900006,,,pending,,
200000239,Order,install,Normal,Copper ONT installation,In Progress,2477 Elm St,Philadelphia,PHILADELPHIA,PA,92359,40.042073,-75.337283,2025-12-26 15:30:00,2025-12-26 16:00:00,30,T900081,,,pending,,
200000240,Trouble,,Critical,Network troubleshooting,In Progress,9552 Washington St,Houston,HOUSTON,TX,38119,29.545108,-95.088295,2025-11-30 11:45:00,2025-11-30 13:45:00,120,T900052,,,pending,,
200000241,Trouble,,Low,Network support,Pending,3674 Oak St,Los Angeles,LOS ANGELES,CA,87773,33.7642,-118.570347,2026-01-24 16:15:00,2026-01-24 17:45:00,90,T900017,,,pending,,
