"Dispatch_id","Ticket_type","Order_type","Priority","Required_skill","Status","Street","City","County","State","Postal_code","Customer_latitude","Customer_longitude","Appointment_start_datetime","Appointment_end_datetime","Duration_min","Assigned_technician_id","Optimized_technician_id","Resolution_type","Optimization_status","Optimization_timestamp","Optimization_confidence","Completion_notes","Skill_category"
200000560,Order,install,Normal,Fiber ONT installation,Pending,"3721 Washington St",Austin,AUSTIN,TX,37715,30.407583,-97.81637,"2026-01-10 16:30:00","2026-01-10 18:00:00",90,,,"",pending,"","",,Installation Services
200000561,Order,install,Normal,Fiber ONT installation,Pending,"370 Washington St",Austin,AUSTIN,TX,17007,30.528585,-97.45093,"2026-01-17 12:30:00","2026-01-17 14:00:00",90,,,"",pending,"","",,Installation Services
200000562,Order,install,Normal,Fiber ONT installation,Pending,"449 Oak St",Austin,AUSTIN,TX,72526,30.224743,-97.53132,"2026-01-07 12:30:00","2026-01-07 14:00:00",90,,,"",pending,"","",,Installation Services
200000563,Order,install,Normal,Fiber ONT installation,Pending,"7091 Washington St",Austin,AUSTIN,TX,27002,30.071592,-97.911606,"2026-01-31 11:45:00","2026-01-31 12:45:00",60,,,"",pending,"","",,Installation Services
200000564,Order,install,Normal,Fiber ONT installation,Pending,"8091 Main St",Austin,AUSTIN,TX,90288,29.994278,-97.869865,"2025-11-30 08:45:00","2025-11-30 09:45:00",60,,,"",pending,"","",,Installation Services
200000565,Order,install,Normal,Fiber ONT installation,Pending,"6046 Oak St",Austin,AUSTIN,TX,75805,30.494804,-97.41218,"2026-01-19 14:45:00","2026-01-19 16:45:00",120,,,"",pending,"","",,Installation Services
200000566,Order,install,Normal,Fiber ONT installation,Pending,"8700 Main St",Austin,AUSTIN,TX,94992,30.28892,-97.635124,"2025-11-16 12:45:00","2025-11-16 14:45:00",120,,,"",pending,"","",,Installation Services
200000567,Order,install,Normal,Fiber ONT installation,Pending,"4547 Oak St",Austin,AUSTIN,TX,71064,30.073551,-97.82846,"2025-11-05 11:00:00","2025-11-05 12:00:00",60,,,"",pending,"","",,Installation Services
200000568,Order,install,Normal,Fiber ONT installation,Pending,"2055 Main St",Austin,AUSTIN,TX,34043,30.278631,-97.6425,"2026-01-11 12:45:00","2026-01-11 13:45:00",60,,,"",pending,"","",,Installation Services
200000569,Order,install,Normal,Fiber ONT installation,Pending,"409 Washington St",Austin,AUSTIN,TX,44282,30.61512,-98.07824,"2025-12-02 16:00:00","2025-12-02 17:30:00",90,,,"",pending,"","",,Installation Services
200000050,Order,upgrade,Normal,Equipment upgrade,Pending,"3498 Oak St",New York,NEW YORK,NY,24202,40.39654,-73.87318,"2025-12-04 09:00:00","2025-12-04 11:00:00",120,,,"",pending,"","",,Upgrade Services
200000051,Order,upgrade,Normal,Equipment upgrade,Pending,"2742 Main St",New York,NEW YORK,NY,83130,40.969105,-74.13414,"2026-01-18 10:15:00","2026-01-18 11:45:00",90,,,"",pending,"","",,Upgrade Services
200000052,Order,upgrade,Normal,Equipment upgrade,Pending,"7747 Main St",New York,NEW YORK,NY,67056,40.95652,-73.69149,"2025-11-27 14:15:00","2025-11-27 14:45:00",30,,,"",pending,"","",,Upgrade Services
200000053,Order,upgrade,Normal,Equipment upgrade,Pending,"4530 Oak St",New York,NEW YORK,NY,29593,40.37558,-74.34394,"2026-01-09 08:45:00","2026-01-09 10:15:00",90,,,"",pending,"","",,Upgrade Services
200000054,Order,upgrade,Normal,Equipment upgrade,Pending,"7944 Elm St",New York,NEW YORK,NY,53906,40.848705,-74.21088,"2025-12-06 15:45:00","2025-12-06 17:15:00",90,,,"",pending,"","",,Upgrade Services
200000506,Order,install,Normal,Fiber ONT installation,Pending,"7164 Oak St",Dallas,DALLAS,TX,63973,32.802376,-97.147736,"2025-11-01 08:00:00","2025-11-01 08:30:00",30,,,"",pending,"","",test,Installation Services
200000020,Order,install,Normal,Fiber ONT installation,Pending,"305 Washington St",New York,NEW YORK,NY,86980,40.922028,-74.03133,"2025-12-03 10:15:00","2025-12-03 12:15:00",120,,,"",pending,"","",,Installation Services
200000010,Trouble,"",Critical,Line repair,Pending,"2388 Washington St",New York,NEW YORK,NY,51070,41.0087,-74.10145,"2025-12-31 12:30:00","2025-12-31 14:30:00",120,,,"",pending,"","",,Critical Trouble Resolution
200000011,Trouble,"",Critical,Line repair,Pending,"7415 Oak St",New York,NEW YORK,NY,78088,40.74701,-74.05556,"2025-12-05 08:30:00","2025-12-05 09:00:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000012,Trouble,"",Critical,Line repair,Pending,"8895 Main St",New York,NEW YORK,NY,51680,40.561825,-74.120926,"2026-01-01 12:00:00","2026-01-01 13:00:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000013,Trouble,"",Critical,Line repair,Pending,"3712 Oak St",New York,NEW YORK,NY,12244,40.38344,-73.989815,"2025-12-17 13:30:00","2025-12-17 14:00:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000014,Trouble,"",Critical,Line repair,Pending,"1303 Oak St",New York,NEW YORK,NY,16946,40.413784,-73.83683,"2025-12-20 08:15:00","2025-12-20 09:15:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000015,Trouble,"",Critical,Line repair,Pending,"544 Main St",New York,NEW YORK,NY,94680,40.551662,-74.0295,"2025-12-29 15:15:00","2025-12-29 17:15:00",120,,,"",pending,"","",,Critical Trouble Resolution
200000017,Trouble,"",Critical,Line repair,Pending,"9021 Washington St",New York,NEW YORK,NY,20615,41.01584,-74.08878,"2025-12-14 12:00:00","2025-12-14 12:30:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000018,Trouble,"",Critical,Line repair,Pending,"8977 Oak St",New York,NEW YORK,NY,74252,40.894855,-74.101456,"2026-01-19 14:00:00","2026-01-19 15:00:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000019,Trouble,"",Critical,Line repair,Pending,"7870 Oak St",New York,NEW YORK,NY,72329,40.599792,-73.872185,"2026-01-17 11:30:00","2026-01-17 12:30:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000005,Trouble,"",Critical,Network troubleshooting,Pending,"1257 Washington St",New York,NEW YORK,NY,60062,40.529133,-74.31726,"2025-11-18 12:45:00","2025-11-18 13:45:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000000,Trouble,"",Critical,Network troubleshooting,Pending,"8514 Oak St",New York,NEW YORK,NY,94104,40.688454,-74.325165,"2025-11-01 12:30:00","2025-11-01 13:00:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000001,Trouble,"",Critical,Network troubleshooting,Pending,"312 Oak St",New York,NEW YORK,NY,12253,40.458958,-73.92052,"2025-12-22 13:00:00","2025-12-22 15:00:00",120,,,"",pending,"","",,Critical Trouble Resolution
200000002,Trouble,"",Critical,Network troubleshooting,Pending,"2250 Washington St",New York,NEW YORK,NY,98162,40.896355,-74.22775,"2026-01-28 16:00:00","2026-01-28 17:30:00",90,,,"",pending,"","",,Critical Trouble Resolution
200000003,Trouble,"",Critical,Network troubleshooting,Pending,"1674 Main St",New York,NEW YORK,NY,10596,40.461357,-73.99353,"2025-12-19 15:45:00","2025-12-19 16:15:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000004,Trouble,"",Critical,Network troubleshooting,Pending,"1677 Washington St",New York,NEW YORK,NY,58939,40.45573,-73.95071,"2025-11-11 14:30:00","2025-11-11 15:00:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000006,Trouble,"",Critical,Network troubleshooting,Pending,"2608 Elm St",New York,NEW YORK,NY,65534,40.84207,-74.13792,"2025-11-07 10:00:00","2025-11-07 11:00:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000055,Order,upgrade,Normal,Equipment upgrade,Pending,"5449 Oak St",New York,NEW YORK,NY,69970,40.845215,-74.09395,"2025-12-29 16:45:00","2025-12-29 17:15:00",30,,,"",pending,"","",,Upgrade Services
200000032,Order,install,Normal,Copper ONT installation,Pending,"1038 Main St",New York,NEW YORK,NY,90130,40.786736,-73.912506,"2025-12-04 15:15:00","2025-12-04 16:15:00",60,,,"",pending,"","",test,Installation Services
200000016,Trouble,"",Critical,Line repair,Pending,"6944 Main St",New York,NEW YORK,NY,32966,40.853653,-73.68121,"2025-11-13 08:45:00","2025-11-13 09:45:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000437,Trouble,"",Critical,Line repair,Pending,"4177 Oak St",San Diego,SAN DIEGO,CA,22243,32.92551,-117.08352,"2025-11-24 12:00:00","2025-11-24 13:00:00",60,,,"",pending,"","",,Critical Trouble Resolution
200000060,Trouble,"",Critical,Network troubleshooting,Pending,"4794 Washington St",Los Angeles,LOS ANGELES,CA,28406,33.966404,-117.94949,"2026-01-05 09:00:00","2026-01-05 10:30:00",90,,,"",pending,"","",,Critical Trouble Resolution
200000031,Order,install,Normal,Copper ONT installation,Pending,"5821 Main St",New York,NEW YORK,NY,15343,40.717136,-74.1765,"2026-01-06 10:30:00","2026-01-06 12:00:00",90,,,"",pending,"","",test,Installation Services
200000033,Order,install,Normal,Copper ONT installation,Pending,"6007 Washington St",New York,NEW YORK,NY,85330,40.775124,-74.192894,"2026-01-15 15:00:00","2026-01-15 15:30:00",30,,,"",pending,"","",test,Installation Services
200000034,Order,install,Normal,Copper ONT installation,Pending,"3088 Main St",New York,NEW YORK,NY,78624,40.56421,-73.80121,"2025-11-08 15:45:00","2025-11-08 16:15:00",30,,,"",pending,"","",test,Installation Services
200000035,Order,install,Normal,Copper ONT installation,Pending,"5149 Oak St",New York,NEW YORK,NY,65660,40.854404,-73.8148,"2025-11-08 13:15:00","2025-11-08 14:45:00",90,,,"",pending,"","",test,Installation Services
200000036,Order,install,Normal,Copper ONT installation,Pending,"7873 Main St",New York,NEW YORK,NY,91329,40.728676,-73.91604,"2025-11-16 14:45:00","2025-11-16 16:45:00",120,,,"",pending,"","",test,Installation Services
200000037,Order,install,Normal,Copper ONT installation,Pending,"7335 Elm St",New York,NEW YORK,NY,87619,40.61171,-74.0447,"2025-12-14 16:30:00","2025-12-14 17:30:00",60,,,"",pending,"","",test,Installation Services
200000363,Trouble,"",Critical,Network troubleshooting,Pending,"1436 Main St",San Antonio,SAN ANTONIO,TX,34495,29.749159,-98.811584,"2025-11-04 10:15:00","2025-11-04 12:15:00",120,,,"",pending,"","",test,Critical Trouble Resolution
200000414,Order,upgrade,Normal,Equipment upgrade,Pending,"3489 Elm St",San Antonio,SAN ANTONIO,TX,73251,29.573465,-98.310936,"2025-11-11 15:45:00","2025-11-11 16:45:00",60,,,"",pending,"","",test,Upgrade Services
200000348,Trouble,"",Low,Network support,Pending,"4492 Oak St",Philadelphia,PHILADELPHIA,PA,59934,39.713318,-75.285835,"2025-11-03 16:00:00","2025-11-03 17:00:00",60,,,"",pending,"","",test,Low Priority Support
200000048,Trouble,"",Low,Network support,Pending,"5080 Main St",New York,NEW YORK,NY,63150,41.072937,-74.1273,"2025-11-05 09:45:00","2025-11-05 11:15:00",90,,,"",pending,"","",,Low Priority Support
200000443,Order,install,Normal,Fiber ONT installation,Pending,"6029 Elm St",San Diego,SAN DIEGO,CA,33549,32.780502,-117.475266,"2025-11-01 10:45:00","2025-11-01 12:45:00",120,,,"",pending,"","",test,Installation Services
200000081,Order,install,Normal,Fiber ONT installation,Pending,"5582 Oak St",Los Angeles,LOS ANGELES,CA,79705,34.147285,-118.433655,"2025-11-04 16:00:00","2025-11-04 17:30:00",90,,,"",pending,"","",test,Installation Services
200000368,Trouble,"",Critical,Network troubleshooting,Pending,"1230 Main St",San Antonio,SAN ANTONIO,TX,89642,29.580828,-98.60078,"2025-11-01 09:00:00","2025-11-01 11:00:00",120,,,"",pending,"","",test,Critical Trouble Resolution
200000580,Trouble,"",Low,Network support,Pending,"7189 Elm St",Austin,AUSTIN,TX,30938,29.988441,-97.84007,"2026-01-07 08:00:00","2026-01-07 09:00:00",60,,,"",pending,"","",,Low Priority Support
200000581,Trouble,"",Low,Network support,Pending,"9650 Main St",Austin,AUSTIN,TX,91517,30.566338,-97.823654,"2025-12-01 13:15:00","2025-12-01 13:45:00",30,,,"",pending,"","",,Low Priority Support
200000582,Trouble,"",Low,Network support,Pending,"2596 Elm St",Austin,AUSTIN,TX,50178,30.568441,-98.064095,"2025-11-07 08:15:00","2025-11-07 10:15:00",120,,,"",pending,"","",,Low Priority Support
200000583,Trouble,"",Low,Network support,Pending,"2642 Oak St",Austin,AUSTIN,TX,76854,30.331043,-97.69006,"2026-01-08 10:30:00","2026-01-08 12:30:00",120,,,"",pending,"","",,Low Priority Support
200000584,Trouble,"",Low,Network support,Pending,"771 Oak St",Austin,AUSTIN,TX,47920,30.10289,-97.38341,"2025-11-17 14:15:00","2025-11-17 16:15:00",120,,,"",pending,"","",,Low Priority Support
200000290,Order,upgrade,Normal,Equipment upgrade,Pending,"8764 Oak St",Phoenix,PHOENIX,AZ,88106,33.681377,-112.34218,"2026-01-11 08:15:00","2026-01-11 10:15:00",120,,,"",pending,"","",,Upgrade Services
200000291,Order,upgrade,Normal,Equipment upgrade,Pending,"3864 Main St",Phoenix,PHOENIX,AZ,38347,33.711643,-112.11247,"2026-01-08 08:15:00","2026-01-08 09:15:00",60,,,"",pending,"","",,Upgrade Services
200000292,Order,upgrade,Normal,Equipment upgrade,Pending,"4492 Main St",Phoenix,PHOENIX,AZ,84930,33.359943,-112.43329,"2025-11-10 14:15:00","2025-11-10 16:15:00",120,,,"",pending,"","",,Upgrade Services
200000293,Order,upgrade,Normal,Equipment upgrade,Pending,"8567 Elm St",Phoenix,PHOENIX,AZ,91556,33.193073,-111.760124,"2025-11-12 09:00:00","2025-11-12 11:00:00",120,,,"",pending,"","",,Upgrade Services
200000294,Order,upgrade,Normal,Equipment upgrade,Pending,"5260 Main St",Phoenix,PHOENIX,AZ,96388,33.654026,-112.203926,"2026-01-28 16:45:00","2026-01-28 18:45:00",120,,,"",pending,"","",,Upgrade Services
200000295,Order,upgrade,Normal,Equipment upgrade,Pending,"7006 Washington St",Phoenix,PHOENIX,AZ,20159,33.68934,-112.29361,"2026-01-28 16:30:00","2026-01-28 18:30:00",120,,,"",pending,"","",,Upgrade Services
200000296,Order,upgrade,Normal,Equipment upgrade,Pending,"4899 Washington St",Phoenix,PHOENIX,AZ,72268,33.266808,-111.92674,"2025-11-23 10:45:00","2025-11-23 11:45:00",60,,,"",pending,"","",,Upgrade Services
200000297,Order,upgrade,Normal,Equipment upgrade,Pending,"5622 Washington St",Phoenix,PHOENIX,AZ,17599,33.64668,-112.30539,"2026-01-14 08:00:00","2026-01-14 09:30:00",90,,,"",pending,"","",,Upgrade Services
200000298,Order,upgrade,Normal,Equipment upgrade,Pending,"7119 Main St",Phoenix,PHOENIX,AZ,83149,33.797554,-111.74359,"2025-11-25 10:45:00","2025-11-25 11:15:00",30,,,"",pending,"","",,Upgrade Services
200000299,Order,upgrade,Normal,Equipment upgrade,Pending,"2293 Elm St",Phoenix,PHOENIX,AZ,57570,33.150753,-111.832794,"2026-01-08 13:15:00","2026-01-08 15:15:00",120,,,"",pending,"","",,Upgrade Services
200000350,Order,upgrade,Normal,Equipment upgrade,Pending,"8879 Main St",Philadelphia,PHILADELPHIA,PA,90184,39.981106,-75.053154,"2025-11-29 15:15:00","2025-11-29 16:45:00",90,,,"",pending,"","",,Upgrade Services
200000351,Order,upgrade,Normal,Equipment upgrade,Pending,"5876 Elm St",Philadelphia,PHILADELPHIA,PA,71577,40.222855,-75.26642,"2026-01-30 10:30:00","2026-01-30 11:30:00",60,,,"",pending,"","",,Upgrade Services
200000352,Order,upgrade,Normal,Equipment upgrade,Pending,"3667 Washington St",Philadelphia,PHILADELPHIA,PA,51237,39.931187,-74.85672,"2025-11-01 10:00:00","2025-11-01 11:00:00",60,,,"",pending,"","",,Upgrade Services
200000353,Order,upgrade,Normal,Equipment upgrade,Pending,"2106 Washington St",Philadelphia,PHILADELPHIA,PA,22142,40.146786,-74.82313,"2025-11-12 08:15:00","2025-11-12 10:15:00",120,,,"",pending,"","",,Upgrade Services
200000354,Order,upgrade,Normal,Equipment upgrade,Pending,"8963 Main St",Philadelphia,PHILADELPHIA,PA,94110,40.004704,-75.08211,"2025-11-27 12:15:00","2025-11-27 12:45:00",30,,,"",pending,"","",,Upgrade Services
200000355,Order,upgrade,Normal,Equipment upgrade,Pending,"4259 Washington St",Philadelphia,PHILADELPHIA,PA,50051,39.718006,-74.91113,"2026-01-28 09:45:00","2026-01-28 10:15:00",30,,,"",pending,"","",,Upgrade Services
200000356,Order,upgrade,Normal,Equipment upgrade,Pending,"2261 Oak St",Philadelphia,PHILADELPHIA,PA,95751,39.810818,-75.3686,"2025-11-13 14:00:00","2025-11-13 16:00:00",120,,,"",pending,"","",,Upgrade Services
200000357,Order,upgrade,Normal,Equipment upgrade,Pending,"6028 Main St",Philadelphia,PHILADELPHIA,PA,80246,39.840675,-75.5121,"2025-12-23 13:15:00","2025-12-23 14:45:00",90,,,"",pending,"","",,Upgrade Services
200000358,Order,upgrade,Normal,Equipment upgrade,Pending,"5431 Elm St",Philadelphia,PHILADELPHIA,PA,31526,39.699715,-74.856735,"2026-01-30 12:15:00","2026-01-30 12:45:00",30,,,"",pending,"","",,Upgrade Services
200000359,Order,upgrade,Normal,Equipment upgrade,Pending,"9638 Oak St",Philadelphia,PHILADELPHIA,PA,76519,40.294132,-75.11887,"2026-01-03 16:30:00","2026-01-03 17:30:00",60,,,"",pending,"","",,Upgrade Services
200000410,Order,upgrade,Normal,Equipment upgrade,Pending,"6522 Oak St",San Antonio,SAN ANTONIO,TX,89038,29.503,-98.658745,"2025-12-28 11:00:00","2025-12-28 13:00:00",120,,,"",pending,"","",,Upgrade Services
200000411,Order,upgrade,Normal,Equipment upgrade,Pending,"8814 Oak St",San Antonio,SAN ANTONIO,TX,88630,29.736292,-98.41331,"2025-12-31 15:30:00","2025-12-31 17:30:00",120,,,"",pending,"","",,Upgrade Services
200000412,Order,upgrade,Normal,Equipment upgrade,Pending,"4542 Main St",San Antonio,SAN ANTONIO,TX,19219,29.141184,-98.397285,"2025-12-03 08:00:00","2025-12-03 09:00:00",60,,,"",pending,"","",,Upgrade Services
200000413,Order,upgrade,Normal,Equipment upgrade,Pending,"3091 Washington St",San Antonio,SAN ANTONIO,TX,52859,29.196127,-98.51269,"2026-01-01 13:30:00","2026-01-01 15:00:00",90,,,"",pending,"","",,Upgrade Services
200000415,Order,upgrade,Normal,Equipment upgrade,Pending,"7057 Oak St",San Antonio,SAN ANTONIO,TX,80277,29.328505,-98.147415,"2025-11-30 15:00:00","2025-11-30 15:30:00",30,,,"",pending,"","",,Upgrade Services
200000416,Order,upgrade,Normal,Equipment upgrade,Pending,"5488 Washington St",San Antonio,SAN ANTONIO,TX,64968,29.715511,-98.62587,"2026-01-01 14:00:00","2026-01-01 15:30:00",90,,,"",pending,"","",,Upgrade Services
200000417,Order,upgrade,Normal,Equipment upgrade,Pending,"9996 Elm St",San Antonio,SAN ANTONIO,TX,12288,29.105986,-98.76126,"2025-12-04 11:30:00","2025-12-04 12:00:00",30,,,"",pending,"","",,Upgrade Services
200000418,Order,upgrade,Normal,Equipment upgrade,Pending,"6565 Elm St",San Antonio,SAN ANTONIO,TX,17610,29.742447,-98.684654,"2025-12-24 10:45:00","2025-12-24 12:15:00",90,,,"",pending,"","",,Upgrade Services
200000419,Order,upgrade,Normal,Equipment upgrade,Pending,"4159 Washington St",San Antonio,SAN ANTONIO,TX,59071,29.679163,-98.74054,"2026-01-06 13:30:00","2026-01-06 15:00:00",90,,,"",pending,"","",,Upgrade Services
200000470,Order,upgrade,Normal,Equipment upgrade,Pending,"635 Oak St",San Diego,SAN DIEGO,CA,96022,32.377903,-117.3408,"2025-11-29 13:30:00","2025-11-29 15:00:00",90,,,"",pending,"","",,Upgrade Services
200000471,Order,upgrade,Normal,Equipment upgrade,Pending,"1620 Elm St",San Diego,SAN DIEGO,CA,94815,32.99855,-117.093864,"2025-11-13 16:00:00","2025-11-13 16:30:00",30,,,"",pending,"","",,Upgrade Services
200000472,Order,upgrade,Normal,Equipment upgrade,Pending,"727 Washington St",San Diego,SAN DIEGO,CA,25030,32.39332,-117.44525,"2026-01-16 12:45:00","2026-01-16 13:15:00",30,,,"",pending,"","",,Upgrade Services
200000473,Order,upgrade,Normal,Equipment upgrade,Pending,"7153 Washington St",San Diego,SAN DIEGO,CA,18736,32.725098,-116.89601,"2025-12-03 16:15:00","2025-12-03 16:45:00",30,,,"",pending,"","",,Upgrade Services
200000474,Order,upgrade,Normal,Equipment upgrade,Pending,"3848 Washington St",San Diego,SAN DIEGO,CA,99068,32.407703,-117.09144,"2026-01-26 13:45:00","2026-01-26 15:45:00",120,,,"",pending,"","",,Upgrade Services
200000475,Order,upgrade,Normal,Equipment upgrade,Pending,"5498 Washington St",San Diego,SAN DIEGO,CA,12586,32.654312,-117.46742,"2025-12-05 15:30:00","2025-12-05 16:00:00",30,,,"",pending,"","",,Upgrade Services
200000476,Order,upgrade,Normal,Equipment upgrade,Pending,"4671 Elm St",San Diego,SAN DIEGO,CA,60688,33.04298,-117.099754,"2025-12-19 12:30:00","2025-12-19 13:00:00",30,,,"",pending,"","",,Upgrade Services
200000477,Order,upgrade,Normal,Equipment upgrade,Pending,"8002 Oak St",San Diego,SAN DIEGO,CA,57461,32.686104,-116.840355,"2025-12-08 15:00:00","2025-12-08 17:00:00",120,,,"",pending,"","",,Upgrade Services
200000478,Order,upgrade,Normal,Equipment upgrade,Pending,"2298 Elm St",San Diego,SAN DIEGO,CA,71190,32.58354,-117.48356,"2025-12-07 14:45:00","2025-12-07 16:15:00",90,,,"",pending,"","",,Upgrade Services
200000479,Order,upgrade,Normal,Equipment upgrade,Pending,"511 Washington St",San Diego,SAN DIEGO,CA,69453,32.396606,-117.12927,"2026-01-30 10:30:00","2026-01-30 12:00:00",90,,,"",pending,"","",,Upgrade Services
200000530,Order,upgrade,Normal,Equipment upgrade,Pending,"3229 Washington St",Dallas,DALLAS,TX,72772,32.759136,-96.44919,"2026-01-19 09:15:00","2026-01-19 09:45:00",30,,,"",pending,"","",,Upgrade Services
200000531,Order,upgrade,Normal,Equipment upgrade,Pending,"5865 Washington St",Dallas,DALLAS,TX,80089,32.565033,-96.470924,"2025-11-24 08:00:00","2025-11-24 10:00:00",120,,,"",pending,"","",,Upgrade Services
200000532,Order,upgrade,Normal,Equipment upgrade,Pending,"5094 Washington St",Dallas,DALLAS,TX,77756,32.751804,-96.46582,"2025-11-07 09:00:00","2025-11-07 09:30:00",30,,,"",pending,"","",,Upgrade Services
200000533,Order,upgrade,Normal,Equipment upgrade,Pending,"4444 Oak St",Dallas,DALLAS,TX,22035,32.644638,-96.5584,"2025-11-18 08:30:00","2025-11-18 09:00:00",30,,,"",pending,"","",,Upgrade Services
200000534,Order,upgrade,Normal,Equipment upgrade,Pending,"2868 Main St",Dallas,DALLAS,TX,26389,32.729855,-96.4791,"2025-11-07 10:00:00","2025-11-07 11:00:00",60,,,"",pending,"","",,Upgrade Services
200000535,Order,upgrade,Normal,Equipment upgrade,Pending,"505 Elm St",Dallas,DALLAS,TX,50647,32.63808,-96.59504,"2025-11-07 08:45:00","2025-11-07 09:45:00",60,,,"",pending,"","",,Upgrade Services
200000536,Order,upgrade,Normal,Equipment upgrade,Pending,"2218 Elm St",Dallas,DALLAS,TX,46665,32.9564,-96.561646,"2026-01-01 13:00:00","2026-01-01 13:30:00",30,,,"",pending,"","",,Upgrade Services
200000537,Order,upgrade,Normal,Equipment upgrade,Pending,"1376 Washington St",Dallas,DALLAS,TX,61261,32.640003,-96.64314,"2026-01-21 14:00:00","2026-01-21 14:30:00",30,,,"",pending,"","",,Upgrade Services
200000538,Order,upgrade,Normal,Equipment upgrade,Pending,"4966 Elm St",Dallas,DALLAS,TX,82057,32.970303,-96.45474,"2025-12-08 09:30:00","2025-12-08 11:30:00",120,,,"",pending,"","",,Upgrade Services
200000539,Order,upgrade,Normal,Equipment upgrade,Pending,"6357 Oak St",Dallas,DALLAS,TX,61473,32.741066,-96.621735,"2025-11-13 13:45:00","2025-11-13 14:45:00",60,,,"",pending,"","",,Upgrade Services
200000590,Order,upgrade,Normal,Equipment upgrade,Pending,"4767 Oak St",Austin,AUSTIN,TX,15814,30.520111,-97.77545,"2025-11-26 11:15:00","2025-11-26 11:45:00",30,,,"",pending,"","",,Upgrade Services
200000591,Order,upgrade,Normal,Equipment upgrade,Pending,"3478 Elm St",Austin,AUSTIN,TX,79522,30.096464,-97.61824,"2025-12-29 11:00:00","2025-12-29 12:00:00",60,,,"",pending,"","",,Upgrade Services
200000592,Order,upgrade,Normal,Equipment upgrade,Pending,"6445 Oak St",Austin,AUSTIN,TX,28021,30.539082,-97.824234,"2025-11-24 16:30:00","2025-11-24 17:30:00",60,,,"",pending,"","",,Upgrade Services
200000593,Order,upgrade,Normal,Equipment upgrade,Pending,"6454 Oak St",Austin,AUSTIN,TX,70620,29.911184,-97.49178,"2025-11-25 16:15:00","2025-11-25 17:15:00",60,,,"",pending,"","",,Upgrade Services
200000594,Order,upgrade,Normal,Equipment upgrade,Pending,"928 Elm St",Austin,AUSTIN,TX,65027,29.990696,-97.75381,"2025-12-06 15:45:00","2025-12-06 16:45:00",60,,,"",pending,"","",,Upgrade Services
200000595,Order,upgrade,Normal,Equipment upgrade,Pending,"9549 Washington St",Austin,AUSTIN,TX,89616,30.411142,-97.97725,"2025-11-18 13:15:00","2025-11-18 15:15:00",120,,,"",pending,"","",,Upgrade Services
200000596,Order,upgrade,Normal,Equipment upgrade,Pending,"3300 Washington St",Austin,AUSTIN,TX,95329,30.142727,-97.83926,"2026-01-22 12:15:00","2026-01-22 13:15:00",60,,,"",pending,"","",,Upgrade Services
200000597,Order,upgrade,Normal,Equipment upgrade,Pending,"4170 Main St",Austin,AUSTIN,TX,44243,30.397903,-97.73869,"2025-12-05 11:00:00","2025-12-05 11:30:00",30,,,"",pending,"","",,Upgrade Services
200000598,Order,upgrade,Normal,Equipment upgrade,Pending,"7869 Elm St",Austin,AUSTIN,TX,60717,30.298035,-98.067444,"2025-11-06 16:45:00","2025-11-06 17:15:00",30,,,"",pending,"","",,Upgrade Services
200000599,Order,upgrade,Normal,Equipment upgrade,Pending,"1650 Washington St",Austin,AUSTIN,TX,44267,29.915981,-97.680595,"2026-01-01 11:45:00","2026-01-01 12:45:00",60,,,"",pending,"","",,Upgrade Services
