Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence,Appointment_start_time,Appointment_date,Initial_confidence,Initial_success_prob,Initial_predicted_duration_min,Initial_workload_ratio,Initial_distance_km,Predicted_success_prob,Optimized_predicted_duration_min,Fallback_level,Optimized_workload_ratio,Optimized_distance_km,Confidence_improvement,Success_prob_improvement,Duration_change,Workload_ratio_change,Distance_change_km
200000061,Trouble,,Low,Network support,Pending,1563 Washington St,Chicago,CHICAGO,IL,77900,42.233047,-87.52075,2025-12-16 12:45:00,2025-12-16 14:45:00,120,T900032,T900039,,completed,2025-11-19 10:41:53,0.629,2025-12-16 12:45:00,2025-12-16,0.32,0.514,40.5,0.2,60.01,0.639,49.2,ml_based,0.667,12.09,0.309,0.125,8.700000000000003,0.467,-47.92
200000062,Trouble,,Low,Network support,Pending,7491 Oak St,Chicago,CHICAGO,IL,53626,42.01076,-87.27436,2026-01-14 15:15:00,2026-01-14 16:45:00,90,T900037,T900041,,completed,2025-11-19 10:41:53,0.354,2026-01-14 15:15:00,2026-01-14,0.368,0.684,44.6,0.25,44.33,0.632,52.9,ml_based,0.143,51.67,-0.014000000000000012,-0.052000000000000046,8.299999999999997,-0.10700000000000001,7.340000000000003
200000063,Trouble,,Critical,Network troubleshooting,In Progress,4406 Washington St,New York,NEW YORK,NY,30603,40.790977,-74.29701,2026-01-13 12:30:00,2026-01-13 14:30:00,120,T900010,T900012,,completed,2025-11-19 10:41:53,0.233,2026-01-13 12:30:00,2026-01-13,0.221,0.694,62.2,0.6,44.93,0.674,59.4,ml_based,0.429,48.92,0.01200000000000001,-0.019999999999999907,-2.8000000000000043,-0.17099999999999999,3.990000000000002
200000064,Order,upgrade,Normal,Equipment upgrade,Pending,3325 Elm St,Chicago,CHICAGO,IL,82033,41.943375,-87.45503,2026-01-19 11:45:00,2026-01-19 13:15:00,90,T900037,T900044,,completed,2025-11-19 10:41:53,0.233,2026-01-19 11:45:00,2026-01-19,0.457,0.73,53.5,0.25,36.89,0.634,50.2,ml_based,0.833,27.88,-0.224,-0.09599999999999997,-3.299999999999997,0.583,-9.010000000000002
200000065,Trouble,,Low,Network support,Pending,8345 Main St,Austin,AUSTIN,TX,17423,30.541613,-98.09254,2025-11-19 16:15:00,2025-11-19 16:45:00,30,T900138,T900143,,completed,2025-11-19 10:41:53,0.534,2025-11-19 16:15:00,2025-11-19,0.714,0.619,57.6,0.0,23.83,0.601,65.6,ml_based,0.0,60.19,-0.17999999999999994,-0.018000000000000016,7.999999999999993,0.0,36.36
200000066,Order,install,Normal,Fiber ONT installation,Pending,7890 Washington St,New York,NEW YORK,NY,10186,40.837444,-74.21246,2025-11-13 15:00:00,2025-11-13 15:30:00,30,T900005,T900010,,completed,2025-11-19 10:41:53,0.144,2025-11-13 15:00:00,2025-11-13,0.529,0.64,48.9,0.5,22.56,0.641,64.7,ml_based,0.8,36.44,-0.385,0.0010000000000000009,15.800000000000004,0.30000000000000004,13.879999999999999
200000067,Order,upgrade,Normal,Equipment upgrade,In Progress,4258 Oak St,Los Angeles,LOS ANGELES,CA,45633,34.126595,-117.94152,2025-12-25 12:00:00,2025-12-25 13:30:00,90,T900023,T900022,,completed,2025-11-19 10:41:53,0.53,2025-12-25 12:00:00,2025-12-25,0.418,0.51,66.0,0.8,21.82,0.675,55.0,ml_based,0.25,33.6,0.11200000000000004,0.16500000000000004,-11.0,-0.55,11.780000000000001
200000068,Trouble,,Low,Network support,Pending,8519 Oak St,Houston,HOUSTON,TX,68425,29.969137,-95.729515,2025-11-12 12:45:00,2025-11-12 14:15:00,90,T900055,T900053,,completed,2025-11-19 10:41:53,0.215,2025-11-12 12:45:00,2025-11-12,0.384,0.623,57.1,0.857,22.72,0.689,55.7,ml_based,0.625,54.39,-0.169,0.06599999999999995,-1.3999999999999986,-0.23199999999999998,31.67
200000069,Order,install,Normal,Copper ONT installation,Pending,9840 Elm St,Houston,HOUSTON,TX,70949,29.677507,-95.340576,2026-01-02 08:00:00,2026-01-02 09:00:00,60,T900048,T900057,,completed,2025-11-19 10:41:53,0.466,2026-01-02 08:00:00,2026-01-02,0.48,0.594,75.6,0.8,16.7,0.684,72.6,ml_based,0.571,15.77,-0.013999999999999957,0.09000000000000008,-3.0,-0.2290000000000001,-0.9299999999999997
200000070,Trouble,,Low,Network support,In Progress,3272 Main St,Austin,AUSTIN,TX,39607,30.407381,-97.802444,2026-01-03 12:15:00,2026-01-03 12:45:00,30,T900137,T900137,,completed,2025-11-19 10:41:53,0.344,2026-01-03 12:15:00,2026-01-03,0.557,0.694,81.5,0.25,28.56,0.603,81.5,ml_based,0.75,28.56,-0.21300000000000008,-0.09099999999999997,0.0,0.5,0.0
200000071,Order,install,Normal,Copper ONT installation,Pending,5076 Main St,San Diego,SAN DIEGO,CA,78594,32.890594,-116.98827,2025-12-28 13:15:00,2025-12-28 14:45:00,90,T900111,T900115,,completed,2025-11-19 10:41:53,0.69,2025-12-28 13:15:00,2025-12-28,0.474,0.573,56.7,1.0,10.49,0.641,54.8,ml_based,0.5,10.54,0.21599999999999997,0.06800000000000006,-1.9000000000000057,-0.5,0.049999999999998934
200000072,Order,install,Normal,Fiber ONT installation,In Progress,3905 Elm St,Austin,AUSTIN,TX,54684,30.022203,-98.06283,2025-12-10 13:15:00,2025-12-10 15:15:00,120,T900143,T900138,,completed,2025-11-19 10:41:53,0.362,2025-12-10 13:15:00,2025-12-10,0.601,0.632,51.5,0.0,33.23,0.661,66.1,ml_based,0.5,53.75,-0.239,0.029000000000000026,14.599999999999994,0.5,20.520000000000003
200000073,Order,install,Normal,Copper ONT installation,Pending,3003 Washington St,Austin,AUSTIN,TX,39426,30.129583,-97.594604,2025-12-01 16:45:00,2025-12-01 17:45:00,60,T900140,T900138,,completed,2025-11-19 10:41:53,0.185,2025-12-01 16:45:00,2025-12-01,0.871,0.664,60.4,0.167,5.16,0.639,58.4,ml_based,0.667,45.65,-0.6859999999999999,-0.025000000000000022,-2.0,0.5,40.489999999999995
200000074,Order,install,Normal,Copper ONT installation,In Progress,9491 Oak St,New York,NEW YORK,NY,27016,40.977486,-74.11541,2025-11-15 14:30:00,2025-11-15 15:30:00,60,T900005,T900013,,completed,2025-11-19 10:41:53,0.374,2025-11-15 14:30:00,2025-11-15,0.324,0.65,42.9,0.5,39.7,0.65,45.3,ml_based,0.5,38.67,0.04999999999999999,0.0,2.3999999999999986,0.0,-1.0300000000000011
200000075,Trouble,,Critical,Line repair,In Progress,8727 Washington St,San Diego,SAN DIEGO,CA,79200,32.92883,-117.1845,2025-11-30 09:30:00,2025-11-30 11:30:00,120,T900118,T900115,,completed,2025-11-19 10:41:53,0.426,2025-11-30 09:30:00,2025-11-30,0.334,0.477,58.5,1.0,22.14,0.634,65.0,ml_based,0.625,27.02,0.09199999999999997,0.15700000000000003,6.5,-0.375,4.879999999999999
200000076,Order,install,Normal,Copper ONT installation,In Progress,8052 Oak St,Houston,HOUSTON,TX,71112,29.561209,-95.7177,2025-12-03 11:30:00,2025-12-03 12:30:00,60,T900048,T900054,,completed,2025-11-19 10:41:53,0.674,2025-12-03 11:30:00,2025-12-03,0.114,0.593,59.0,0.8,47.2,0.675,59.1,ml_based,0.5,9.88,0.56,0.08200000000000007,0.10000000000000142,-0.30000000000000004,-37.32
200000077,Order,upgrade,Normal,Equipment upgrade,Pending,7115 Elm St,Houston,HOUSTON,TX,37838,29.901434,-95.45098,2025-12-06 09:00:00,2025-12-06 10:30:00,90,T900059,T900056,,completed,2025-11-19 10:41:53,0.356,2025-12-06 09:00:00,2025-12-06,0.562,0.597,58.5,0.5,19.86,0.661,83.1,ml_based,0.5,30.04,-0.20600000000000007,0.06400000000000006,24.599999999999994,0.0,10.18
200000078,Order,install,Normal,Copper ONT installation,In Progress,8471 Washington St,Dallas,DALLAS,TX,70048,32.702393,-96.69386,2025-12-20 15:45:00,2025-12-20 17:45:00,120,T900122,T900129,,completed,2025-11-19 10:41:53,0.587,2025-12-20 15:45:00,2025-12-20,0.759,0.667,44.3,0.4,6.79,0.678,63.7,ml_based,0.286,22.97,-0.17200000000000004,0.01100000000000001,19.400000000000006,-0.11400000000000005,16.18
200000079,Trouble,,Critical,Network troubleshooting,Pending,8357 Oak St,San Diego,SAN DIEGO,CA,67644,32.867516,-117.48027,2025-12-12 14:15:00,2025-12-12 16:15:00,120,T900114,T900109,,completed,2025-11-19 10:41:53,0.347,2025-12-12 14:15:00,2025-12-12,0.172,0.554,53.9,1.0,35.65,0.612,65.7,ml_based,0.75,30.32,0.175,0.05799999999999994,11.800000000000004,-0.25,-5.329999999999998
200000080,Order,install,Normal,Fiber ONT installation,In Progress,6090 Main St,Austin,AUSTIN,TX,44820,29.991915,-97.99684,2025-11-24 12:15:00,2025-11-24 13:15:00,60,T900143,T900140,,completed,2025-11-19 10:41:53,0.547,2025-11-24 12:15:00,2025-11-24,0.659,0.632,52.0,0.0,28.41,0.636,69.3,ml_based,0.333,38.33,-0.11199999999999999,0.0040000000000000036,17.299999999999997,0.333,9.919999999999998
200000081,Order,upgrade,Normal,Equipment upgrade,In Progress,1225 Washington St,New York,NEW YORK,NY,81986,40.51539,-74.07734,2025-12-25 13:30:00,2025-12-25 15:30:00,120,T900010,T900002,,completed,2025-11-19 10:41:53,0.305,2025-12-25 13:30:00,2025-12-25,0.16,0.683,66.2,0.6,52.94,0.648,56.5,ml_based,0.429,49.44,0.145,-0.03500000000000003,-9.700000000000003,-0.17099999999999999,-3.5
200000082,Order,install,Normal,Fiber ONT installation,Pending,6065 Elm St,New York,NEW YORK,NY,80666,41.062973,-74.08056,2026-01-01 08:15:00,2026-01-01 09:45:00,90,T900006,T900005,,completed,2025-11-19 10:41:53,0.337,2026-01-01 08:15:00,2026-01-01,0.2,0.582,68.5,1.0,33.35,0.64,61.3,ml_based,0.5,49.65,0.137,0.05800000000000005,-7.200000000000003,-0.5,16.299999999999997
200000083,Trouble,,Low,Network support,In Progress,8330 Elm St,New York,NEW YORK,NY,58255,40.569805,-73.68772,2026-01-30 14:45:00,2026-01-30 16:45:00,120,T900004,T900002,,completed,2025-11-19 10:41:53,0.379,2026-01-30 14:45:00,2026-01-30,0.1,0.594,61.1,0.75,64.07,0.626,63.3,ml_based,0.571,41.95,0.279,0.03200000000000003,2.1999999999999957,-0.17900000000000005,-22.11999999999999
200000084,Trouble,,Critical,Line repair,In Progress,4667 Oak St,Austin,AUSTIN,TX,90369,30.003666,-97.39627,2025-12-14 14:30:00,2025-12-14 15:00:00,30,T900148,T900144,,completed,2025-11-19 10:41:53,0.641,2025-12-14 14:30:00,2025-12-14,0.08,0.55,57.6,0.8,73.13,0.646,54.9,ml_based,0.25,31.55,0.561,0.09599999999999997,-2.700000000000003,-0.55,-41.58
200000085,Order,install,Normal,Copper ONT installation,In Progress,8683 Main St,Dallas,DALLAS,TX,14452,33.109177,-96.95419,2026-01-18 16:30:00,2026-01-18 18:30:00,120,T900130,T900129,,completed,2025-11-19 10:41:53,0.382,2026-01-18 16:30:00,2026-01-18,0.24,0.525,56.3,1.0,30.0,0.653,70.9,ml_based,0.429,47.3,0.14200000000000002,0.128,14.600000000000009,-0.571,17.299999999999997
200000086,Trouble,,Low,Network support,In Progress,9644 Main St,Los Angeles,LOS ANGELES,CA,68995,34.121803,-118.13964,2025-12-14 12:30:00,2025-12-14 13:30:00,60,T900025,T900029,,completed,2025-11-19 10:41:53,0.828,2025-12-14 12:30:00,2025-12-14,0.269,0.607,52.5,0.625,40.09,0.622,51.5,ml_based,0.333,2.57,0.5589999999999999,0.015000000000000013,-1.0,-0.292,-37.52
200000087,Trouble,,Critical,Line repair,Pending,8290 Washington St,New York,NEW YORK,NY,43070,40.895763,-74.01275,2025-11-17 09:45:00,2025-11-17 10:45:00,60,T900001,T900013,,completed,2025-11-19 10:41:53,0.4,2025-11-17 09:45:00,2025-11-17,0.076,0.601,65.0,0.857,48.39,0.608,56.7,ml_based,0.667,26.85,0.324,0.007000000000000006,-8.299999999999997,-0.18999999999999995,-21.54
200000088,Order,install,Normal,Fiber ONT installation,Pending,9895 Elm St,New York,NEW YORK,NY,79453,40.58894,-74.16756,2026-01-29 15:15:00,2026-01-29 17:15:00,120,T900006,T900012,,completed,2025-11-19 10:41:53,0.171,2026-01-29 15:15:00,2026-01-29,0.298,0.582,62.1,1.0,25.16,0.631,75.3,ml_based,0.571,51.26,-0.12699999999999997,0.049000000000000044,13.199999999999996,-0.42900000000000005,26.099999999999998
200000089,Trouble,,Low,Network support,In Progress,6533 Oak St,Phoenix,PHOENIX,AZ,47052,33.692696,-111.87653,2026-01-27 14:00:00,2026-01-27 15:00:00,60,T900071,T900072,,completed,2025-11-19 10:41:53,0.523,2026-01-27 14:00:00,2026-01-27,0.598,0.736,39.7,0.0,33.49,0.604,52.8,ml_based,0.75,19.56,-0.07499999999999996,-0.132,13.099999999999994,0.75,-13.930000000000003
200000090,Trouble,,Low,Network support,Pending,2363 Oak St,Dallas,DALLAS,TX,78406,33.05954,-96.58309,2026-01-27 10:00:00,2026-01-27 12:00:00,120,T900126,T900127,,completed,2025-11-19 10:41:53,0.219,2026-01-27 10:00:00,2026-01-27,0.237,0.562,65.1,1.0,30.27,0.626,61.9,ml_based,0.571,58.98,-0.017999999999999988,0.06399999999999995,-3.1999999999999957,-0.42900000000000005,28.709999999999997
200000091,Trouble,,Low,Network support,Pending,5826 Main St,San Diego,SAN DIEGO,CA,58243,32.436356,-116.88126,2025-11-29 09:15:00,2025-11-29 10:15:00,60,T900117,T900116,,completed,2025-11-19 10:41:53,0.147,2025-11-29 09:15:00,2025-11-29,0.133,0.514,59.4,0.667,50.26,0.582,44.8,ml_based,1.0,47.95,0.013999999999999985,0.06799999999999995,-14.600000000000001,0.33299999999999996,-2.309999999999995
200000092,Trouble,,Critical,Line repair,In Progress,6408 Washington St,Los Angeles,LOS ANGELES,CA,95496,34.285908,-117.95072,2025-11-17 10:15:00,2025-11-17 11:45:00,90,T900020,T900017,,completed,2025-11-19 10:41:53,0.501,2025-11-17 10:15:00,2025-11-17,0.202,0.382,52.5,1.0,33.19,0.653,60.9,ml_based,0.5,32.49,0.299,0.271,8.399999999999999,-0.5,-0.6999999999999957
200000093,Order,install,Normal,Fiber ONT installation,In Progress,6329 Elm St,San Diego,SAN DIEGO,CA,68168,32.69002,-117.49904,2026-01-11 14:15:00,2026-01-11 14:45:00,30,T900109,T900119,,completed,2025-11-19 10:41:53,0.325,2026-01-11 14:15:00,2026-01-11,0.543,0.604,52.8,0.5,21.43,0.626,78.4,ml_based,0.571,44.74,-0.21800000000000003,0.02200000000000002,25.60000000000001,0.07099999999999995,23.310000000000002
200000094,Order,install,Normal,Fiber ONT installation,In Progress,8168 Main St,Austin,AUSTIN,TX,30566,29.982773,-97.42714,2025-12-31 16:45:00,2025-12-31 18:15:00,90,T900139,T900140,,completed,2025-11-19 10:41:53,0.57,2025-12-31 16:45:00,2025-12-31,0.333,0.557,60.2,0.75,30.62,0.608,61.8,ml_based,0.5,27.86,0.23699999999999993,0.050999999999999934,1.5999999999999943,-0.25,-2.7600000000000016
200000095,Trouble,,Critical,Line repair,In Progress,6005 Main St,Austin,AUSTIN,TX,83477,30.53985,-97.5788,2025-12-07 10:15:00,2025-12-07 11:45:00,90,T900141,T900144,,completed,2025-11-19 10:41:53,0.2,2025-12-07 10:15:00,2025-12-07,0.165,0.512,67.6,1.0,36.27,0.6,60.6,ml_based,0.5,60.29,0.035,0.08799999999999997,-6.999999999999993,-0.5,24.019999999999996
200000096,Order,upgrade,Normal,Equipment upgrade,Pending,9236 Elm St,New York,NEW YORK,NY,19844,40.416786,-73.86325,2025-12-27 16:30:00,2025-12-27 18:00:00,90,T900013,T900009,,completed,2025-11-19 10:41:53,0.532,2025-12-27 16:30:00,2025-12-27,0.461,0.64,58.0,0.5,28.25,0.631,51.2,ml_based,0.5,30.89,0.07100000000000001,-0.009000000000000008,-6.799999999999997,0.0,2.6400000000000006
200000097,Order,upgrade,Normal,Equipment upgrade,In Progress,3813 Washington St,Chicago,CHICAGO,IL,83464,42.02831,-87.627884,2025-12-15 14:00:00,2025-12-15 14:30:00,30,T900042,T900034,,completed,2025-11-19 10:41:53,0.67,2025-12-15 14:00:00,2025-12-15,0.724,0.679,45.1,0.5,6.33,0.627,46.4,ml_based,0.625,6.72,-0.05399999999999994,-0.052000000000000046,1.2999999999999972,0.125,0.3899999999999997
200000098,Trouble,,Low,Network support,Pending,4209 Washington St,New York,NEW YORK,NY,11333,40.673206,-73.82244,2025-12-15 09:15:00,2025-12-15 10:45:00,90,T900004,T900002,,completed,2025-11-19 10:41:53,0.361,2025-12-15 09:15:00,2025-12-15,0.125,0.594,59.3,0.75,47.9,0.599,63.5,ml_based,0.714,28.21,0.236,0.0050000000000000044,4.200000000000003,-0.03600000000000003,-19.689999999999998
200000099,Trouble,,Critical,Line repair,Pending,5923 Elm St,Philadelphia,PHILADELPHIA,PA,54830,40.128387,-75.3773,2025-11-28 11:00:00,2025-11-28 11:30:00,30,T900087,T900077,,completed,2025-11-19 10:41:53,0.977,2025-11-28 11:00:00,2025-11-28,0.83,0.732,39.4,0.167,8.62,0.77,29.2,ml_based,0.0,1.78,0.14700000000000002,0.038000000000000034,-10.2,-0.167,-6.839999999999999
200000100,Trouble,,Critical,Network troubleshooting,In Progress,6287 Elm St,Dallas,DALLAS,TX,54233,33.036884,-96.491486,2026-01-22 11:45:00,2026-01-22 13:15:00,90,T900127,T900129,,completed,2025-11-19 10:41:53,0.583,2026-01-22 11:45:00,2026-01-22,0.171,0.636,60.4,0.571,63.17,0.627,66.0,ml_based,0.571,19.8,0.4119999999999999,-0.009000000000000008,5.600000000000001,0.0,-43.370000000000005
200000101,Order,install,Normal,Fiber ONT installation,In Progress,4128 Main St,Los Angeles,LOS ANGELES,CA,48284,33.8458,-118.547356,2026-01-01 14:45:00,2026-01-01 15:15:00,30,T900023,T900018,,completed,2025-11-19 10:41:53,0.326,2026-01-01 14:45:00,2026-01-01,0.08,0.534,64.2,0.8,50.41,0.652,79.0,ml_based,0.75,41.21,0.246,0.118,14.799999999999997,-0.050000000000000044,-9.199999999999996
200000102,Trouble,,Low,Network support,In Progress,7971 Washington St,Phoenix,PHOENIX,AZ,94448,33.701077,-111.88382,2026-01-21 14:15:00,2026-01-21 15:45:00,90,T900063,T900071,,completed,2025-11-19 10:41:53,0.395,2026-01-21 14:15:00,2026-01-21,0.189,0.498,69.3,0.6,47.58,0.601,39.6,ml_based,0.75,33.79,0.20600000000000002,0.10299999999999998,-29.699999999999996,0.15000000000000002,-13.79
200000103,Trouble,,Low,Network support,In Progress,5894 Washington St,Houston,HOUSTON,TX,34115,29.519138,-95.654655,2025-12-03 11:30:00,2025-12-03 12:30:00,60,T900049,T900057,,completed,2025-11-19 10:41:53,0.326,2025-12-03 11:30:00,2025-12-03,0.256,0.589,58.9,0.5,45.34,0.659,63.2,ml_based,0.714,33.66,0.07,0.07000000000000006,4.300000000000004,0.21399999999999997,-11.680000000000007
200000104,Order,install,Normal,Copper ONT installation,In Progress,8387 Main St,Dallas,DALLAS,TX,44752,32.73683,-97.155205,2025-11-25 12:30:00,2025-11-25 13:30:00,60,T900134,T900132,,completed,2025-11-19 10:41:53,0.5,2025-11-25 12:30:00,2025-11-25,0.389,0.378,39.0,1.0,17.59,0.648,71.6,ml_based,0.0,49.31,0.11099999999999999,0.27,32.599999999999994,-1.0,31.720000000000002
200000105,Order,install,Normal,Fiber ONT installation,In Progress,8929 Main St,Dallas,DALLAS,TX,99551,32.778507,-96.466225,2025-11-18 15:30:00,2025-11-18 16:30:00,60,T900126,T900124,,completed,2025-11-19 10:41:53,0.686,2025-11-18 15:30:00,2025-11-18,0.088,0.609,48.3,1.0,42.68,0.636,50.8,ml_based,0.4,13.15,0.5980000000000001,0.027000000000000024,2.5,-0.6,-29.53
200000106,Order,install,Normal,Fiber ONT installation,Pending,5804 Elm St,New York,NEW YORK,NY,40307,40.785374,-74.06666,2025-11-19 09:30:00,2025-11-19 11:00:00,90,T900007,T900005,,completed,2025-11-19 10:41:53,0.339,2025-11-19 09:30:00,2025-11-19,0.207,0.517,61.3,1.0,32.74,0.609,53.2,ml_based,0.667,23.21,0.13200000000000003,0.09199999999999997,-8.099999999999994,-0.33299999999999996,-9.530000000000001
200000107,Order,install,Normal,Fiber ONT installation,In Progress,2788 Elm St,Philadelphia,PHILADELPHIA,PA,69236,39.891197,-75.339935,2025-12-13 09:15:00,2025-12-13 10:45:00,90,T900081,T900082,,completed,2025-11-19 10:41:53,0.44,2025-12-13 09:15:00,2025-12-13,0.692,0.639,43.1,0.6,5.69,0.753,62.0,ml_based,0.25,37.16,-0.25199999999999995,0.11399999999999999,18.9,-0.35,31.469999999999995
200000108,Trouble,,Critical,Network troubleshooting,In Progress,5227 Main St,Chicago,CHICAGO,IL,38922,42.22481,-87.352455,2025-11-25 10:30:00,2025-11-25 12:30:00,120,T900040,T900037,,completed,2025-11-19 10:41:53,0.1,2025-11-25 10:30:00,2025-11-25,0.227,0.536,45.5,1.0,31.08,0.651,63.3,ml_based,0.75,67.47,-0.127,0.11499999999999999,17.799999999999997,-0.25,36.39
200000109,Trouble,,Critical,Network troubleshooting,In Progress,4423 Main St,Los Angeles,LOS ANGELES,CA,36868,33.91066,-118.206825,2025-12-15 16:45:00,2025-12-15 18:15:00,90,T900027,T900022,,completed,2025-11-19 10:41:53,0.595,2025-12-15 16:45:00,2025-12-15,0.225,0.499,50.5,0.833,36.78,0.631,53.8,ml_based,0.5,13.43,0.37,0.132,3.299999999999997,-0.33299999999999996,-23.35
200000110,Trouble,,Critical,Network troubleshooting,In Progress,5660 Main St,Los Angeles,LOS ANGELES,CA,27678,34.102184,-118.44121,2026-01-03 14:15:00,2026-01-03 16:15:00,120,T900027,T900017,,completed,2025-11-19 10:41:53,0.228,2026-01-03 14:15:00,2026-01-03,0.484,0.499,50.0,0.833,15.25,0.629,59.7,ml_based,0.625,40.38,-0.256,0.13,9.700000000000003,-0.20799999999999996,25.130000000000003
200000111,Order,install,Normal,Fiber ONT installation,Pending,793 Elm St,Austin,AUSTIN,TX,20772,30.231415,-98.02197,2025-12-21 09:45:00,2025-12-21 11:15:00,90,T900142,T900149,,completed,2025-11-19 10:41:53,0.328,2025-12-21 09:45:00,2025-12-21,0.0,0.462,79.5,1.0,55.62,0.599,62.8,ml_based,0.75,34.5,0.328,0.13699999999999996,-16.700000000000003,-0.25,-21.119999999999997
200000112,Order,install,Normal,Copper ONT installation,Pending,2536 Washington St,San Antonio,SAN ANTONIO,TX,29807,29.383009,-98.58447,2025-12-19 14:15:00,2025-12-19 15:15:00,60,T900104,T900099,,completed,2025-11-19 10:41:53,0.498,2025-12-19 14:15:00,2025-12-19,0.442,0.641,51.7,0.857,17.96,0.677,49.7,ml_based,0.0,35.04,0.055999999999999994,0.03600000000000003,-2.0,-0.857,17.08
200000113,Order,upgrade,Normal,Equipment upgrade,Pending,7123 Oak St,San Diego,SAN DIEGO,CA,77681,33.033558,-117.45566,2025-11-28 13:00:00,2025-11-28 13:30:00,30,T900112,T900117,,completed,2025-11-19 10:41:53,0.287,2025-11-28 13:00:00,2025-11-28,0.0,0.476,63.9,1.0,62.56,0.598,63.3,ml_based,1.0,37.85,0.287,0.122,-0.6000000000000014,0.0,-24.71
200000114,Order,upgrade,Normal,Equipment upgrade,Pending,6704 Washington St,New York,NEW YORK,NY,63706,40.6173,-73.73438,2025-11-30 11:15:00,2025-11-30 12:45:00,90,T900008,T900012,,completed,2025-11-19 10:41:53,0.367,2025-11-30 11:15:00,2025-11-30,0.429,0.472,52.2,0.857,19.03,0.619,58.2,ml_based,0.714,33.29,-0.062,0.14700000000000002,6.0,-0.14300000000000002,14.259999999999998
200000115,Order,install,Normal,Copper ONT installation,In Progress,7393 Oak St,Los Angeles,LOS ANGELES,CA,65622,33.98235,-118.1908,2026-01-10 08:15:00,2026-01-10 09:45:00,90,T900021,T900018,,completed,2025-11-19 10:41:53,0.175,2026-01-10 08:15:00,2026-01-10,0.438,0.536,54.1,1.0,13.48,0.61,97.3,ml_based,1.0,22.66,-0.263,0.07399999999999995,43.199999999999996,0.0,9.18
200000116,Trouble,,Critical,Line repair,In Progress,8604 Oak St,Austin,AUSTIN,TX,93691,30.613607,-98.10013,2025-12-26 11:15:00,2025-12-26 13:15:00,120,T900145,T900138,,completed,2025-11-19 10:41:53,0.465,2025-12-26 11:15:00,2025-12-26,0.1,0.582,63.5,0.75,75.16,0.595,63.9,ml_based,0.833,28.09,0.365,0.013000000000000012,0.3999999999999986,0.08299999999999996,-47.06999999999999
200000117,Trouble,,Low,Network support,Pending,3267 Elm St,New York,NEW YORK,NY,87163,40.95917,-73.65476,2025-12-21 10:15:00,2025-12-21 12:15:00,120,T900006,T900010,,completed,2025-11-19 10:41:53,0.495,2025-12-21 10:15:00,2025-12-21,0.178,0.537,67.1,1.0,35.13,0.598,73.7,ml_based,1.0,12.5,0.317,0.06099999999999994,6.6000000000000085,0.0,-22.630000000000003
